,loss,precision_1,binary_accuracy,recall_1,balanced_accuracy,val_loss,val_precision_1,val_binary_accuracy,val_recall_1,val_balanced_accuracy
40,0.20696842670440674,0.9969340562820435,0.9958720207214355,0.9949005842208862,0.9962071180343628,0.273479163646698,0.9726890921592712,0.9711340069770813,0.9686192274093628,0.9697566628456116
41,0.2075798213481903,0.9953964352607727,0.9938080310821533,0.9923508167266846,0.9939924478530884,0.2684510350227356,0.9766949415206909,0.9711340069770813,0.9644351601600647,0.970424473285675
42,0.2042698860168457,0.9969293475151062,0.9950980544090271,0.9933707118034363,0.9951214790344238,0.28084179759025574,0.978723406791687,0.9711340069770813,0.9623430967330933,0.9693441987037659
43,0.20618018507957458,0.995903730392456,0.9938080310821533,0.9918408989906311,0.9935033917427063,0.2736557722091675,0.9765957593917847,0.969072163105011,0.9602510333061218,0.9679905772209167
44,0.2016514539718628,0.9959183931350708,0.9956140518188477,0.9954105019569397,0.9955005049705505,0.2786746621131897,0.9891774654388428,0.9731958508491516,0.9560669660568237,0.9717618823051453
45,0.1954812854528427,0.9964285492897034,0.9961300492286682,0.9959204196929932,0.996240496635437,0.2868409752845764,0.9870967864990234,0.9742268323898315,0.9602510333061218,0.9730085730552673
46,0.19688135385513306,0.9969387650489807,0.9966460466384888,0.9964303970336914,0.9969351887702942,0.28126364946365356,0.9891774654388428,0.9731958508491516,0.9560669660568237,0.9718178510665894
47,0.19436025619506836,0.9949057698249817,0.995356023311615,0.9959204196929932,0.9952288269996643,0.27906176447868347,0.989130437374115,0.9711340069770813,0.9518828392028809,0.9700033664703369
48,0.19110849499702454,0.9984662532806396,0.9971620440483093,0.9959204196929932,0.9971171617507935,0.27221760153770447,0.9767441749572754,0.9721649289131165,0.9665272235870361,0.9704649448394775
49,0.19243597984313965,0.9959121346473694,0.9948400259017944,0.9938806891441345,0.9950864315032959,0.27690020203590393,0.9786780476570129,0.9701030850410461,0.9602510333061218,0.9682309031486511
50,0.18930917978286743,0.9969309568405151,0.995356023311615,0.9938806891441345,0.9952452182769775,0.2804619371891022,0.9827213883399963,0.9680412411689758,0.9518828392028809,0.9671919345855713
51,0.19096793234348297,0.9964267611503601,0.9958720207214355,0.9954105019569397,0.995525598526001,0.2861776053905487,0.9933775067329407,0.9680412411689758,0.9414225816726685,0.9673520922660828
52,0.1907479465007782,0.9938837885856628,0.994066059589386,0.994390606880188,0.9943481087684631,0.27071765065193176,0.9786780476570129,0.9701030850410461,0.9602510333061218,0.9691838026046753
53,0.18155965209007263,0.9979581236839294,0.9974200129508972,0.9969403147697449,0.9972888827323914,0.26099222898483276,0.978723406791687,0.9711340069770813,0.9623430967330933,0.9706389904022217
54,0.18773874640464783,0.9938775300979614,0.9935500621795654,0.9933707118034363,0.9934810400009155,0.26726630330085754,0.9849462509155273,0.9721649289131165,0.9581589698791504,0.971088171005249
55,0.1807485967874527,0.998975932598114,0.9969040155410767,0.9949005842208862,0.9970702528953552,0.2789902091026306,0.9869565367698669,0.969072163105011,0.9497907757759094,0.9681088328361511
56,0.1804453283548355,0.9964212775230408,0.9950980544090271,0.9938806891441345,0.9953511357307434,0.27561870217323303,0.9849462509155273,0.9721649289131165,0.9581589698791504,0.9701781272888184
57,0.17494206130504608,0.9964321851730347,0.9966460466384888,0.9969403147697449,0.9969780445098877,0.288189560174942,0.9892008900642395,0.9742268323898315,0.9581589698791504,0.9735265970230103
58,0.17967922985553741,0.9954057931900024,0.9948400259017944,0.994390606880188,0.9947013854980469,0.2447977215051651,0.9746835231781006,0.9711340069770813,0.9665272235870361,0.9699574112892151
59,0.17659558355808258,0.9943963289260864,0.9948400259017944,0.9954105019569397,0.9950171113014221,0.30155375599861145,0.995555579662323,0.9670103192329407,0.9372385144233704,0.9659262895584106
60,0.17183978855609894,0.9969356656074524,0.9961300492286682,0.9954105019569397,0.9925780892372131,0.258845716714859,0.9765957593917847,0.969072163105011,0.9602510333061218,0.9676975607872009
61,0.17872925102710724,0.9938775300979614,0.9935500621795654,0.9933707118034363,0.9938911199569702,0.26429906487464905,0.9912853837013245,0.9721649289131165,0.9518828392028809,0.9707140922546387
62,0.16881750524044037,0.9979550242424011,0.9966460466384888,0.9954105019569397,0.996569037437439,0.2735990285873413,0.9933920502662659,0.969072163105011,0.9435146450996399,0.9676415920257568
63,0.16553987562656403,0.9989774823188782,0.9976780414581299,0.9964303970336914,0.9976427555084229,0.2478492707014084,0.9765957593917847,0.969072163105011,0.9602510333061218,0.9676449298858643
64,0.1652648001909256,0.99897700548172,0.9974200129508972,0.9959204196929932,0.9974680542945862,0.24569416046142578,0.972631573677063,0.9701030850410461,0.9665272235870361,0.9694417119026184
65,0.16406171023845673,0.9969419240951538,0.9971620440483093,0.9974502921104431,0.9971712827682495,0.2914210259914398,0.984749436378479,0.9659793972969055,0.9456067085266113,0.9642307162284851
66,0.16395296156406403,0.9949161410331726,0.9963880181312561,0.9979602098464966,0.9962652325630188,0.2508593797683716,0.9892473220825195,0.9762886762619019,0.9623430967330933,0.9752391576766968
67,0.16006352007389069,0.9989790916442871,0.9984520077705383,0.9979602098464966,0.9982168674468994,0.2623487114906311,0.9912663698196411,0.9711340069770813,0.9497907757759094,0.9707733988761902
68,0.16202332079410553,0.9959225058555603,0.9961300492286682,0.9964303970336914,0.9958713054656982,0.2497110366821289,0.9686192274093628,0.969072163105011,0.9686192274093628,0.9679661393165588
69,0.16504915058612823,0.995398759841919,0.994066059589386,0.9928607940673828,0.9944045543670654,0.23669210076332092,0.9707112908363342,0.9711340069770813,0.9707112908363342,0.9696457386016846
70,0.16130836308002472,0.9979560375213623,0.9969040155410767,0.9959204196929932,0.9969695210456848,0.23642078042030334,0.972631573677063,0.9701030850410461,0.9665272235870361,0.9690278172492981
