,loss,precision,binary_accuracy,recall,sensitivity,specificity,balanced_acc,val_loss,val_precision,val_binary_accuracy,val_recall,val_sensitivity,val_specificity,val_balanced_acc
41,0.6731507182121277,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6574333906173706,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
42,0.6727279424667358,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6564157605171204,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
43,0.6724388599395752,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6557008028030396,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
44,0.6728148460388184,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6546329259872437,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
45,0.672288179397583,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6542333960533142,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
46,0.6723887324333191,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6539668440818787,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
47,0.672677218914032,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6541069149971008,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
48,0.672417938709259,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6540609002113342,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
49,0.6726766228675842,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6534095406532288,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
50,0.6724133491516113,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.653384268283844,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
51,0.6724514365196228,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6539835333824158,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
52,0.6722882390022278,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.654061496257782,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
53,0.6722673177719116,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6538785099983215,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
54,0.6723412275314331,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.654017984867096,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
55,0.671872079372406,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.655256986618042,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
56,0.6717985272407532,0.6016260385513306,0.6016260385513306,1.0,1.0,0.0,0.5,0.6535913944244385,0.6451612710952759,0.6451612710952759,1.0,1.0,0.0,0.5
